client_id,nom,prenom,age,ville,population_ville,revenu_annuel,type_compte,solde,statut
6290,Richard,Sarah,21.0,Clermont-Ferrand,145000,122612,Premium,100810.83,Inactif
6291,Roux,Sarah,21.0,Angers,150000,86362,Epargne,39913.65,Actif
6292,Dupont,Paul,52.0,Villeurbanne,160000,130464,Premium,69802.89,Actif
6293,Petit,Adam,44.0,Lyon,520000,79699,Courant,46397.48,Inactif
6294,Simon,Nathan,33.0,Lyon,520000,131200,Premium,119176.35,Inactif
6295,Robert,Julie,74.0,Rennes,225000,134245,Premium,114440.82,Actif
6296,Leroy,Marie,45.0,Lyon,520000,60587,Courant,7191.17,Actif
6297,Girard,Emma,57.0,Strasbourg,290000,55061,Epargne,59713.77,Actif
6298,Richard,Hugo,20.0,Rennes,225000,72538,Courant,13130.33,Actif
6299,Richard,Lucas,23.0,Mulhouse,108000,121128,Courant,107651.86,Inactif
6300,Michel,Louis,74.0,Angers,150000,29123,Courant,81051.82,Actif
6301,Moreau,Jean,18.0,Perpignan,120000,105660,Premium,95707.81,Actif
6302,Martin,Camille,46.0,Le Havre,165000,24415,Premium,87163.74,Actif
6303,Leroy,Emma,23.0,Amiens,135000,83729,Premium,51687.23,Inactif
6304,Dubois,Lucas,75.0,Reims,180000,112595,Epargne,89525.59,Actif
6305,Simon,Camille,46.0,Le Havre,165000,127526,Epargne,105368.63,Inactif
6306,Robert,Sarah,55.0,Rennes,225000,86402,Epargne,7594.55,Actif
6307,Petit,Marie,64.0,Bordeaux,260000,72515,Courant,8031.57,Inactif
6308,Leroy,Adam,63.0,Montpellier,300000,72734,Epargne,85895.88,Actif
6309,Lefevre,Emma,60.0,Toulouse,490000,93325,Epargne,2078.99,Actif
6310,Leroy,Adam,45.0,Amiens,135000,142342,Courant,103044.26,Inactif
6311,Michel,Hugo,20.0,Reims,180000,58544,Premium,17011.15,Inactif
6312,Moreau,Adam,59.0,Dijon,155000,37009,Premium,7149.55,Inactif
6313,Martin,Paul,,Amiens,135000,51913,Courant,113843.09,Actif
6314,Leroy,Camille,52.0,Paris,2148000,123319,Epargne,17238.88,Inactif
6315,Leroy,Sophie,72.0,Rennes,225000,148843,Epargne,28923.94,Actif
6316,Robert,Tom,19.0,Tours,135000,55958,Epargne,22482.93,Inactif
6317,Girard,Marie,56.0,Lille,235000,114807,Courant,15847.74,Inactif
6318,Dupont,Tom,49.0,Clermont-Ferrand,145000,40024,Courant,9415.68,Inactif
6319,Michel,Chloe,34.0,Lille,235000,96148,Premium,35390.95,Actif
6320,David,Julie,79.0,Marseille,870000,90019,Epargne,102059.6,Inactif
6321,Petit,Emma,52.0,Villeurbanne,160000,116090,Premium,106308.46,Inactif
6322,Moreau,Pierre,71.0,Toulouse,490000,145891,Epargne,38622.75,Actif
6323,Morel,Manon,51.0,Saint-Étienne,170000,148996,Epargne,79697.95,Inactif
6324,Morel,Luc,71.0,Nîmes,150000,148999,Courant,21964.83,Actif
6325,Bertrand,Pierre,44.0,Bordeaux,260000,40050,Courant,80237.11,Inactif
6326,Roux,Lina,41.0,Mulhouse,108000,42690,Epargne,119549.3,Inactif
6327,Bertrand,Manon,54.0,Saint-Étienne,170000,68583,Epargne,81886.62,Actif
6328,Petit,Marie,39.0,Tours,135000,133202,Premium,73793.19,Inactif
6329,Simon,Marie,26.0,Dijon,155000,76822,Premium,42047.32,Actif
6330,Dupont,Jean,33.0,Lyon,520000,61609,Courant,56735.83,Actif
6331,Bernard,Julie,33.0,Amiens,135000,45793,Epargne,36102.63,Inactif
6332,Moreau,Chloe,27.0,Toulon,175000,46425,Epargne,21915.32,Actif
6333,David,Emma,34.0,Reims,180000,29781,Epargne,18984.61,Actif
6334,Morel,Louis,24.0,Villeurbanne,160000,48770,Courant,116613.66,Inactif
6335,Lefevre,Hugo,53.0,Orléans,115000,113911,Premium,23736.49,Inactif
6336,Dubois,Adam,38.0,Dijon,155000,66717,Premium,76070.77,Inactif
6337,Leroy,Ines,37.0,Amiens,135000,41824,Courant,54144.84,Actif
6338,Moreau,Emma,79.0,Dijon,155000,126834,Premium,28017.66,Actif
6339,Girard,Hugo,59.0,Orléans,115000,109881,Courant,40260.79,Inactif
6340,Lefevre,Paul,66.0,Amiens,135000,135165,Epargne,48206.57,Inactif
6341,Bertrand,Ines,78.0,Angers,150000,20836,Premium,14489.3,Inactif
6342,Robert,Lina,79.0,Caen,110000,18018,Premium,69166.34,Inactif
6343,Moreau,Tom,71.0,Toulon,175000,95837,Epargne,7749.13,Inactif
6344,DURAND,Julie,18.0,Nice,340000,130871,Epargne,51015.26,Actif
6345,Fournier,Hugo,80.0,Amiens,135000,41104,Premium,108130.05,Inactif
6346,Simon,Tom,60.0,Nîmes,150000,23079,Epargne,44351.45,Actif
6347,Michel,Marie,53.0,Caen,110000,107355,Premium,112287.85,Actif
6348,Leroy,Chloe,33.0,Orléans,115000,81675,Premium,90309.65,Inactif
6349,David,Sophie,74.0,Angers,150000,126049,Epargne,63335.09,Actif
6350,Girard,Camille,25.0,Caen,110000,143276,Premium,57524.78,Inactif
6351,Roux,Ines,61.0,Villeurbanne,160000,76161,Courant,85729.06,Actif
6352,Leroy,Sophie,75.0,Le Havre,165000,69311,Courant,44428.39,Actif
6353,Simon,Lucas,56.0,Grenoble,160000,37333,Epargne,97840.73,Actif
6354,Roux,Julie,37.0,Saint-Étienne,170000,98160,Courant,74935.19,Inactif
6355,Martin,Camille,27.0,Montpellier,300000,20319,Courant,56355.77,Actif
6356,Bernard,Lucas,24.0,Clermont-Ferrand,145000,24365,Epargne,97773.11,Actif
6357,Martin,Paul,61.0,Perpignan,120000,53334,Premium,115309.58,Actif
6358,Michel,Luc,65.0,Mulhouse,108000,107421,Epargne,116431.44,Actif
6359,Laurent,Sarah,73.0,Nîmes,150000,91806,Courant,31321.05,Inactif
6360,Dupont,Chloe,20.0,Dijon,155000,72430,Epargne,18658.72,Inactif
6361,Laurent,Manon,48.0,Orléans,115000,53051,Premium,73534.9,Actif
6362,Girard,Lucas,69.0,Reims,180000,63511,Epargne,119955.05,Actif
6363,Richard,Pierre,29.0,Nantes,320000,115975,Courant,80655.14,Inactif
6364,Girard,Emma,67.0,Brest,140000,51668,Courant,44613.77,Actif
6365,Michel,Louis,28.0,Lille,235000,24443,Epargne,59925.08,Inactif
6366,Simon,Marie,45.0,Nantes,320000,125416,Premium,4590.11,Actif
6367,MICHEL,Emma,68.0,Perpignan,120000,72354,Epargne,37501.53,Inactif
6368,Bernard,Nathan,52.0,Metz,120000,77233,Epargne,18619.46,Inactif
6369,Fournier,Jean,56.0,Amiens,135000,121298,Epargne,69636.95,Inactif
6370,Dupont,Nathan,,Nice,340000,18377,Epargne,12968.43,Inactif
6371,Robert,Paul,35.0,Nîmes,150000,112204,Epargne,31839.5,Actif
6372,Dupont,Nathan,55.0,Angers,150000,30688,Premium,64376.09,Inactif
6373,BERTRAND,Hugo,36.0,Lyon,520000,73546,Courant,103818.55,Actif
6374,Leroy,Julie,78.0,Strasbourg,290000,69323,Premium,15492.29,Actif
6375,Girard,Manon,51.0,Tours,135000,141568,Epargne,24401.23,Inactif
6376,Simon,Ines,61.0,Metz,120000,50871,Premium,108774.64,Actif
6377,Richard,Emma,24.0,Paris,2148000,143170,Courant,81097.14,Inactif
6378,Fournier,Manon,43.0,Toulouse,490000,71934,Courant,74883.5,Inactif
6379,Dubois,Lina,69.0,Mulhouse,108000,70229,Courant,8916.35,Actif
6380,Robert,Camille,34.0,Tours,135000,95273,Premium,61617.92,Actif
6381,David,Adam,64.0,Marseille,870000,70094,Premium,49822.56,Inactif
6382,Richard,Adam,35.0,Tours,135000,28849,Epargne,31059.65,Actif
6383,Robert,Manon,38.0,Grenoble,160000,18049,Epargne,47183.46,Inactif
6384,Bertrand,Emma,18.0,Dijon,155000,65642,Epargne,35364.73,Inactif
6385,Bertrand,Chloe,78.0,Angers,150000,19706,Premium,35651.14,Inactif
6386,Petit,Lina,71.0,Metz,120000,62407,Courant,101668.59,Inactif
6387,Michel,Jean,67.0,Nice,340000,30451,Courant,78824.95,Actif
6388,Fournier,Nathan,71.0,Orléans,115000,79571,Courant,53511.79,Actif
6389,Bernard,Jean,75.0,Montpellier,300000,107524,Premium,81536.76,Actif
6390,Martin,Paul,39.0,Le Havre,165000,89345,Premium,119107.01,Actif
6391,Simon,Julie,76.0,Marseille,870000,116572,Premium,14699.92,Actif
6392,Lefevre,Luc,79.0,Montpellier,300000,19646,Courant,25193.01,Inactif
6393,Martin,Jean,68.0,Limoges,130000,43171,Premium,30621.56,Inactif
6394,David,Luc,48.0,Nice,340000,115140,Epargne,35670.97,Actif
6395,Roux,Camille,25.0,Toulon,175000,49678,Epargne,71429.27,Inactif
6396,Petit,Chloe,49.0,Nantes,320000,81860,Premium,17576.48,Actif
6397,Dupont,Nathan,71.0,Nîmes,150000,113570,Courant,70609.7,Inactif
6398,Petit,Lucas,40.0,Marseille,870000,125673,Courant,98622.24,Inactif
6399,Lefevre,Adam,76.0,Toulon,175000,127064,Epargne,67629.72,Inactif
6400,Richard,Paul,39.0,Le Havre,165000,73749,Epargne,48833.46,Actif
6401,Moreau,Jean,,Angers,150000,69905,Courant,8892.48,Inactif
6402,Morel,Paul,37.0,Lyon,520000,149690,Epargne,12977.69,Inactif
6403,Richard,Lina,52.0,Saint-Étienne,170000,137350,Courant,118100.17,Actif
6404,Bertrand,Paul,61.0,Angers,150000,69007,Epargne,102911.39,Actif
6405,Petit,Jean,20.0,Saint-Étienne,170000,73684,Epargne,30569.05,Inactif
6406,Michel,Ines,75.0,Amiens,135000,61823,Epargne,79921.72,Actif
6407,Bernard,Marie,34.0,Orléans,115000,147058,Epargne,57888.89,Actif
6408,Leroy,Marie,22.0,Villeurbanne,160000,62259,Courant,41784.45,Actif
6409,Dubois,Lucas,34.0,Perpignan,120000,141369,Courant,75441.27,Inactif
6410,Richard,Camille,47.0,Strasbourg,290000,60636,Courant,92771.12,Actif
6411,Robert,Manon,38.0,Paris,2148000,104991,Premium,104949.98,Actif
6412,Leroy,Luc,41.0,Brest,140000,80369,Epargne,38851.27,Actif
6413,ROUX,Tom,79.0,Perpignan,120000,114724,Epargne,87621.26,Inactif
6414,Dupont,Sophie,73.0,Nice,340000,105515,Courant,22707.96,Inactif
6415,Fournier,Lucas,79.0,Saint-Étienne,170000,138962,Premium,74827.08,Actif
6416,Dubois,Luc,28.0,Nîmes,150000,50107,Epargne,2866.26,Inactif
6417,Leroy,Tom,53.0,Strasbourg,290000,72340,Courant,21448.25,Inactif
6418,Bernard,Sophie,24.0,Saint-Étienne,170000,59451,Courant,92646.57,Inactif
6419,Moreau,Paul,47.0,Amiens,135000,134824,Courant,119797.12,Actif
6420,Robert,Manon,68.0,Tours,135000,65958,Premium,92619.56,Inactif
6421,Morel,Nathan,64.0,Brest,140000,35270,Courant,69629.36,Inactif
6422,Dubois,Pierre,20.0,Marseille,870000,126552,Premium,64545.11,Actif
6423,Bernard,Sarah,65.0,Angers,150000,85659,Premium,49363.0,Actif
6424,Fournier,Nathan,46.0,Toulouse,490000,46473,Premium,94004.25,Actif
6425,Girard,Emma,67.0,Caen,110000,58764,Epargne,82643.2,Inactif
6426,Leroy,Chloe,78.0,Paris,2148000,116785,Epargne,36797.62,Actif
6427,Roux,Paul,39.0,Nice,340000,84891,Courant,84268.97,Actif
6428,Robert,Paul,57.0,Strasbourg,290000,24001,Premium,47826.66,Actif
6429,Morel,Marie,19.0,Rennes,225000,141496,Epargne,82680.1,Actif
6430,Dubois,Camille,70.0,Dijon,155000,108318,Courant,109556.97,Actif
6431,Leroy,Lina,26.0,Nantes,320000,115897,Courant,11944.01,Inactif
6432,Morel,Ines,42.0,Nantes,320000,134366,Premium,85135.96,Inactif
6433,Fournier,Lucas,75.0,Le Havre,165000,142896,Premium,57246.62,Actif
6434,Moreau,Louis,28.0,Amiens,135000,118131,Epargne,81937.66,Actif
6435,David,Jean,35.0,Reims,180000,126982,Epargne,10661.14,Actif
6436,Girard,Tom,47.0,Lyon,520000,139602,Premium,33465.61,Actif
6437,Petit,Lucas,29.0,Amiens,135000,30291,Epargne,36731.96,Actif
6438,Roux,Luc,50.0,Brest,140000,113445,Premium,8437.62,Actif
6439,Martin,Manon,72.0,Caen,110000,50081,Epargne,101418.59,Actif
6440,Richard,Pierre,61.0,Rennes,225000,133946,Epargne,87582.31,Inactif
6441,Laurent,Ines,33.0,Rennes,225000,39391,Courant,74343.97,Inactif
6442,ROBERT,Pierre,52.0,Reims,180000,77674,Courant,85853.34,Actif
6443,Lefevre,Emma,40.0,Mulhouse,108000,81534,Epargne,3215.7,Inactif
6444,Laurent,Louis,58.0,Clermont-Ferrand,145000,122219,Courant,50499.55,Actif
6445,Moreau,Jean,23.0,Mulhouse,108000,57119,Epargne,13634.04,Actif
6446,Morel,Jean,18.0,Toulouse,490000,50491,Courant,62913.68,Inactif
6447,Leroy,Pierre,55.0,Rennes,225000,111989,Courant,96228.48,Inactif
6448,Lefevre,Adam,54.0,Clermont-Ferrand,145000,57728,Courant,97930.73,Inactif
6449,Petit,Luc,18.0,Metz,120000,137429,Premium,38244.28,Inactif
6450,Morel,Paul,44.0,Grenoble,160000,60382,Courant,15935.31,Actif
6451,Fournier,Jean,18.0,Orléans,115000,60696,Premium,37839.16,Actif
6452,Lefevre,Luc,80.0,Perpignan,120000,38702,Courant,31457.73,Actif
6453,Simon,Chloe,60.0,Caen,110000,41771,Premium,19247.46,Actif
6454,Fournier,Louis,18.0,Montpellier,300000,48921,Courant,66186.85,Actif
6455,Lefevre,Marie,64.0,Mulhouse,108000,110659,Courant,51422.76,Inactif
6456,Dupont,Sarah,74.0,Rennes,225000,26526,Courant,2251.86,Inactif
6457,Robert,Marie,33.0,Metz,120000,34964,Premium,92293.78,Inactif
6458,Martin,Jean,57.0,Rennes,225000,51678,Epargne,59730.54,Actif
6459,Petit,Marie,54.0,Nîmes,150000,82271,Epargne,73945.93,Inactif
6460,David,Sophie,64.0,Caen,110000,62069,Courant,92051.25,Actif
6461,Roux,Sarah,41.0,Toulouse,490000,74382,Epargne,67876.94,Inactif
6462,Bertrand,Marie,55.0,Reims,180000,97691,Epargne,71787.46,Actif
6463,Dupont,Jean,19.0,Villeurbanne,160000,115466,Courant,60682.64,Inactif
6464,Leroy,Camille,57.0,Lyon,520000,71406,Premium,118680.58,Inactif
6465,Dupont,Camille,72.0,Orléans,115000,118060,Epargne,56968.05,Actif
6466,Robert,Camille,79.0,Metz,120000,115924,Epargne,68641.19,Actif
6467,Moreau,Ines,33.0,Metz,120000,90182,Premium,90616.33,Inactif
6468,Dupont,Manon,21.0,Orléans,115000,65921,Premium,81684.73,Inactif
6469,Bernard,Camille,62.0,Brest,140000,85718,Premium,67186.46,Inactif
6470,Martin,Paul,22.0,Dijon,155000,67511,Courant,92442.97,Actif
6471,Simon,Lucas,22.0,Montpellier,300000,53254,Premium,43605.35,Actif
6472,Simon,Pierre,40.0,Mulhouse,108000,145300,Courant,107437.23,Actif
6473,Girard,Paul,57.0,Nîmes,150000,59623,Courant,65191.94,Inactif
6474,Leroy,Paul,28.0,Saint-Étienne,170000,127296,Premium,18531.62,Actif
6475,Fournier,Jean,49.0,Toulouse,490000,116956,Premium,14117.21,Inactif
6476,Fournier,Chloe,59.0,Grenoble,160000,76790,Epargne,101058.8,Inactif
6477,Robert,Marie,64.0,Tours,135000,32671,Epargne,12639.62,Inactif
6478,LEROY,Jean,56.0,Orléans,115000,108237,Premium,15801.99,Actif
6479,LEROY,Julie,64.0,Strasbourg,290000,61949,Courant,73682.99,Actif
6480,Girard,Marie,39.0,Montpellier,300000,61346,Premium,9933.71,Inactif
6481,Leroy,Tom,65.0,Saint-Étienne,170000,108436,Epargne,5714.49,Actif
6482,Roux,Paul,22.0,Orléans,115000,147872,Premium,45291.47,Actif
6483,Durand,Nathan,59.0,Le Havre,165000,64658,Premium,95793.98,Actif
6484,Girard,Tom,25.0,Brest,140000,77532,Courant,26311.26,Actif
6485,Robert,Adam,53.0,Lille,235000,140752,Epargne,24187.83,Inactif
6486,Girard,Luc,37.0,Orléans,115000,108169,Epargne,97092.71,Actif
6487,Dubois,Marie,77.0,Perpignan,120000,97990,Courant,14369.73,Actif
6488,Petit,Manon,28.0,Bordeaux,260000,40603,Courant,104414.94,Inactif
6489,Fournier,Jean,67.0,Rennes,225000,108463,Courant,66279.4,Inactif
6490,Richard,Ines,23.0,Amiens,135000,124347,Courant,29930.89,Actif
6491,Martin,Sarah,62.0,Dijon,155000,19312,Premium,30054.63,Inactif
6492,Petit,Tom,72.0,Limoges,130000,138243,Epargne,49799.53,Inactif
6493,Durand,Nathan,68.0,Clermont-Ferrand,145000,60277,Epargne,11509.8,Inactif
6494,Robert,Camille,48.0,Orléans,115000,82439,Courant,78460.91,Actif
6495,David,Julie,78.0,Nantes,320000,107370,Premium,63579.48,Inactif
6496,Lefevre,Hugo,71.0,Dijon,155000,74579,Epargne,1654.77,Inactif
6497,Durand,Luc,46.0,Orléans,115000,116825,Courant,78583.67,Actif
6498,Durand,Hugo,30.0,Marseille,870000,20511,Premium,99912.84,Inactif
6499,Martin,Chloe,60.0,Nîmes,150000,99788,Epargne,8387.69,Inactif
6500,Petit,Nathan,19.0,Reims,180000,104747,Courant,46390.02,Inactif
6501,DUPONT,Paul,47.0,Grenoble,160000,99815,Courant,33647.9,Actif
6502,David,Hugo,24.0,Angers,150000,33931,Courant,46381.44,Inactif
6503,Martin,Chloe,28.0,Nice,340000,32180,Courant,118354.01,Inactif
6504,Dupont,Pierre,65.0,Lyon,520000,33548,Premium,78146.9,Actif
6505,Richard,Lucas,38.0,Lille,235000,89780,Epargne,117785.46,Inactif
6506,David,Louis,79.0,Caen,110000,43683,Epargne,105802.55,Actif
6507,Moreau,Adam,59.0,Caen,110000,58032,Epargne,12108.15,Inactif
6508,Laurent,Marie,34.0,Montpellier,300000,130146,Epargne,65444.42,Inactif
6509,Fournier,Nathan,75.0,Lille,235000,124553,Courant,304.02,Actif
6510,Dupont,Marie,43.0,Grenoble,160000,67491,Premium,97689.61,Inactif
6511,Bernard,Paul,32.0,Le Havre,165000,41051,Courant,46884.4,Actif
6512,Martin,Marie,73.0,Lyon,520000,93161,Courant,26902.11,Actif
6513,Simon,Hugo,69.0,Clermont-Ferrand,145000,94340,Courant,99690.16,Actif
6514,Martin,Lucas,54.0,Montpellier,300000,30448,Premium,64552.28,Inactif
6515,David,Lucas,80.0,Villeurbanne,160000,86673,Premium,14625.42,Inactif
6516,Fournier,Manon,52.0,Limoges,130000,104427,Courant,21951.22,Actif
6517,Laurent,Pierre,36.0,Mulhouse,108000,44913,Premium,101646.53,Actif
6518,Durand,Jean,66.0,Bordeaux,260000,119724,Epargne,55467.66,Inactif
6519,Dupont,Lina,35.0,Mulhouse,108000,147119,Premium,59783.36,Actif
6520,Richard,Tom,22.0,Lille,235000,108972,Courant,88961.66,Actif
6521,Bertrand,Chloe,56.0,Reims,180000,36966,Courant,13459.95,Inactif
6522,Fournier,Luc,43.0,Amiens,135000,113980,Premium,2913.69,Actif
6523,Laurent,Tom,76.0,Limoges,130000,99856,Epargne,9093.33,Inactif
6524,Dupont,Hugo,64.0,Le Havre,165000,126291,Premium,22902.58,Inactif
6525,Simon,Manon,46.0,Limoges,130000,77252,Courant,71074.45,Inactif
6526,Dupont,Pierre,73.0,Clermont-Ferrand,145000,106189,Courant,99959.33,Inactif
6527,Dupont,Adam,79.0,Montpellier,300000,137996,Premium,52832.59,Actif
6528,Richard,Nathan,63.0,Toulouse,490000,120107,Premium,72495.44,Actif
6529,Dubois,Pierre,80.0,Angers,150000,25922,Premium,2752.08,Inactif
6530,Laurent,Adam,22.0,Saint-Étienne,170000,107467,Premium,25100.61,Actif
6531,Leroy,Hugo,39.0,Nantes,320000,111443,Courant,82299.48,Inactif
6532,Robert,Lucas,52.0,Angers,150000,32371,Courant,86217.87,Actif
6533,Leroy,Adam,78.0,Grenoble,160000,38687,Epargne,103560.34,Actif
6534,Dubois,Pierre,26.0,Perpignan,120000,52340,Epargne,73845.73,Inactif
6535,Simon,Nathan,64.0,Villeurbanne,160000,45675,Premium,63782.81,Actif
6536,Dupont,Nathan,70.0,Mulhouse,108000,49552,Courant,82400.68,Inactif
6537,Girard,Manon,49.0,Lille,235000,79290,Premium,66232.8,Inactif
6538,Dupont,Lina,40.0,Angers,150000,109537,Premium,51753.51,Actif
6539,David,Emma,52.0,Paris,2148000,63035,Epargne,97373.05,Inactif
6540,Michel,Julie,50.0,Le Havre,165000,61428,Courant,22937.19,Inactif
6541,Michel,Hugo,19.0,Tours,135000,148704,Premium,79966.52,Actif
6542,Durand,Lina,60.0,Reims,180000,137016,Epargne,93547.09,Inactif
6543,Bernard,Paul,37.0,Mulhouse,108000,122141,Premium,81868.53,Inactif
6544,Dupont,Manon,23.0,Perpignan,120000,32767,Premium,5507.79,Inactif
6545,Robert,Lucas,67.0,Clermont-Ferrand,145000,149932,Premium,38570.69,Inactif
6546,David,Sophie,38.0,Limoges,130000,121439,Epargne,80196.81,Inactif
6547,Simon,Ines,58.0,Limoges,130000,69342,Premium,81933.27,Inactif
6548,Robert,Emma,80.0,Limoges,130000,49140,Epargne,5546.92,Inactif
6549,Richard,Lina,50.0,Nîmes,150000,125048,Epargne,112285.92,Actif
6550,Leroy,Sophie,33.0,Marseille,870000,98504,Courant,59712.39,Inactif
6551,Leroy,Hugo,69.0,Mulhouse,108000,56494,Premium,90957.7,Inactif
6552,Laurent,Nathan,69.0,Perpignan,120000,94689,Epargne,87174.95,Actif
6553,Fournier,Marie,71.0,Metz,120000,60175,Premium,119930.55,Actif
6554,Roux,Lina,58.0,Caen,110000,61969,Premium,21385.87,Inactif
6555,David,Paul,50.0,Marseille,870000,92935,Epargne,33479.83,Actif
6556,Roux,Emma,25.0,Metz,120000,110086,Premium,67734.38,Actif
6557,David,Camille,58.0,Saint-Étienne,170000,26462,Premium,56057.88,Inactif
6558,Michel,Pierre,47.0,Villeurbanne,160000,144846,Epargne,97375.99,Inactif
6559,Bertrand,Chloe,36.0,Marseille,870000,143446,Premium,37270.52,Actif
6560,Fournier,Nathan,80.0,Toulon,175000,96184,Courant,110688.11,Inactif
6561,Martin,Luc,56.0,Lille,235000,143600,Courant,68188.63,Inactif
6562,Simon,Chloe,44.0,Rennes,225000,138896,Epargne,61814.72,Inactif
6563,Fournier,Julie,79.0,Orléans,115000,126557,Courant,47754.49,Actif
6564,Leroy,Paul,58.0,Lille,235000,82041,Epargne,117906.54,Actif
6565,Leroy,Lina,,Perpignan,120000,23286,Courant,44883.84,Inactif
6566,Durand,Camille,56.0,Lyon,520000,97617,Epargne,51078.23,Inactif
6567,Moreau,Lina,34.0,Montpellier,300000,147752,Premium,103482.18,Actif
6568,Simon,Hugo,28.0,Toulon,175000,128281,Courant,63436.88,Inactif
6569,Girard,Jean,54.0,Tours,135000,147947,Premium,4059.42,Inactif
6570,Morel,Pierre,34.0,Montpellier,300000,115283,Courant,52731.32,Actif
6571,Michel,Ines,25.0,Rennes,225000,90411,Epargne,3326.2,Actif
6572,Bernard,Marie,49.0,Rennes,225000,46203,Courant,9226.34,Actif
6573,Durand,Julie,70.0,Angers,150000,143341,Epargne,26434.75,Inactif
6574,GIRARD,Marie,50.0,Dijon,155000,148937,Epargne,109964.94,Actif
6575,Leroy,Luc,21.0,Saint-Étienne,170000,99420,Epargne,115262.54,Actif
6576,SIMON,Adam,25.0,Toulouse,490000,68660,Premium,16766.18,Actif
6577,Dupont,Lucas,66.0,Rennes,225000,22856,Courant,57987.17,Actif
6578,Michel,Lucas,75.0,Rennes,225000,35156,Courant,20348.21,Actif
6579,Bernard,Pierre,56.0,Villeurbanne,160000,96707,Premium,24037.27,Actif
6580,Martin,Adam,18.0,Limoges,130000,101322,Premium,79836.14,Actif
6581,Richard,Manon,40.0,Lille,235000,100364,Premium,72845.93,Inactif
6582,Dupont,Marie,18.0,Tours,135000,28930,Premium,4564.55,Actif
6583,Dupont,Chloe,69.0,Orléans,115000,38485,Epargne,6700.24,Inactif
6584,Lefevre,Pierre,78.0,Mulhouse,108000,27946,Epargne,22134.86,Inactif
6585,Richard,Paul,56.0,Nantes,320000,52574,Epargne,19919.79,Actif
6586,Dubois,Paul,27.0,Strasbourg,290000,50917,Premium,77592.33,Actif
6587,Dubois,Louis,45.0,Metz,120000,41556,Premium,49922.39,Actif
6588,Girard,Lucas,62.0,Villeurbanne,160000,54982,Epargne,414.74,Inactif
6589,Bertrand,Lucas,60.0,Reims,180000,51393,Premium,57816.97,Actif
6590,Bertrand,Nathan,68.0,Nice,340000,142737,Premium,115438.05,Inactif
6591,Durand,Adam,18.0,Strasbourg,290000,123831,Premium,25009.41,Actif
6592,Laurent,Julie,56.0,Grenoble,160000,40252,Epargne,87253.34,Actif
6593,Robert,Adam,54.0,Nantes,320000,142654,Epargne,92198.8,Inactif
6594,Fournier,Tom,58.0,Grenoble,160000,128739,Premium,1218.19,Actif
6595,Roux,Lina,38.0,Limoges,130000,90748,Epargne,71187.59,Actif
6596,Dupont,Nathan,79.0,Nice,340000,33808,Epargne,504.11,Actif
6597,Richard,Tom,78.0,Caen,110000,24408,Courant,111194.97,Actif
6598,Leroy,Nathan,36.0,Nîmes,150000,109916,Premium,12171.14,Actif
6599,Richard,Camille,48.0,Brest,140000,28625,Epargne,91674.31,Inactif
6600,Petit,Ines,75.0,Brest,140000,33342,Premium,88287.41,Inactif
6601,Petit,Marie,63.0,Montpellier,300000,109235,Epargne,91017.48,Actif
6602,Girard,Chloe,21.0,Amiens,135000,30356,Courant,71869.65,Actif
6603,David,Julie,63.0,Angers,150000,149005,Courant,1113.34,Inactif
6604,Richard,Jean,65.0,Grenoble,160000,44405,Courant,99230.63,Inactif
6605,Michel,Tom,57.0,Perpignan,120000,89513,Courant,30691.27,Actif
6606,Fournier,Manon,61.0,Mulhouse,108000,20124,Courant,86223.19,Actif
6607,Durand,Emma,41.0,Nîmes,150000,123803,Epargne,6334.87,Inactif
6608,Durand,Hugo,66.0,Nantes,320000,44553,Premium,40545.38,Actif
6609,Dubois,Emma,50.0,Amiens,135000,99899,Courant,111979.52,Actif
6610,Moreau,Lina,45.0,Angers,150000,68762,Courant,84073.9,Inactif
